date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:08	106358/106358	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:07%20GMT	https://laminogreenlae.wordpress.com/2017/05/02/aptitute-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/02/aptitute-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:08	38058/38058	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:06%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144016.jpg?w=259&h=195	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_14401660d1.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:09	173883/173883	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:08%20GMT	https://laminogreenlae.wordpress.com/2017/05/02/automata-notes-after-mte/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/02/automata-notes-after-mte/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:10	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:08%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144016/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144016/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:10	39475/39475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:11%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144034.jpg?w=259&h=194	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144034fca6.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:10	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:10%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144034/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144034/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:11	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:10%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144044/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144044/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:12	53936/53936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:16%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144044.jpg?w=295&h=393	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_1440440b47.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:13	37748/37748	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:18%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144106.jpg?w=259&h=195	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_14410660d1.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:13	99166/99166	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:12%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144106/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144106/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:13	99167/99167	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:13%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144115/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144115/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:14	34758/34758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:21%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144115.jpg?w=259&h=194	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144115fca6.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:15	99282/99282	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:14%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144139_hdr/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144139_hdr/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:15	94794/94794	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:23%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144139_hdr.jpg?w=546&h=410	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144139_hdr3a08.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:16	99281/99281	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:15%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144150_hdr/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144150_hdr/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:16	40826/40826	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:25%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144150_hdr.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144150_hdraffb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:17	46233/46233	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:27%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144208_hdr.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144208_hdraffb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:17	99283/99283	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:17%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144208_hdr/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144208_hdr/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:18	99283/99283	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:17%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144221_hdr/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144221_hdr/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:18	46907/46907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:30%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144221_hdr.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144221_hdraffb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:19	39772/39772	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:33%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144259.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144259affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:19	99161/99161	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:19%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144259/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144259/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:20	99158/99158	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:19%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144307/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144307/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:21	39079/39079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:35%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144307.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144307affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:22	99159/99159	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:21%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144316/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144316/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:22	39745/39745	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:37%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144316.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144316affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:22	38032/38032	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:40%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144324.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144324affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:23	99167/99167	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:22%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144324/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144324/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:23	99162/99162	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:23%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144333/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144333/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:24	77716/77716	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:42%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144333.jpg?w=546&h=410	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_1443333a08.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:24	99155/99155	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:24%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144349/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144349/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:25	61475/61475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:45%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144349.jpg?w=409&h=306	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144349a594.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:25	99161/99161	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:24%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144431/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144431/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:25	55813/55813	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:47%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144431.jpg?w=408&h=306	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144431c9e5.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:26	99166/99166	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:25%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144520/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144520/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:26	86229/86229	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:49%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144520.jpg?w=546&h=410	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_1445203a08.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:27	39094/39094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:52%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144606.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144606affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:27	99155/99155	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:27%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144606/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144606/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:27	35235/35235	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:54%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144617.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144617affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:28	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:27%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144617/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144617/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:28	39799/39799	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:18:57%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144630.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144630affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:29	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:28%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144630/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144630/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:29	38520/38520	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:00%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144639.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144639affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:29	99159/99159	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:29%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144639/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144639/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:30	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:30%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144938/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144938/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:31	35291/35291	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:07%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144955.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144955affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:31	99159/99159	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:31%20GMT	https://laminogreenlae.wordpress.com/p_20160516_144955/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_144955/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:31	37184/37184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:04%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_144938.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_144938affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:32	99166/99166	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:31%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145004/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145004/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:32	39038/39038	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:10%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145004.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145004affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:33	76656/76656	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:13%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145016.jpg?w=546&h=410	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_1450163a08.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:33	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:33%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145016/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145016/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:34	57911/57911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:17%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145026.jpg?w=409&h=306	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145026a594.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:34	99166/99166	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:34%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145026/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145026/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:35	99167/99167	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:34%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145133/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145133/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:35	53204/53204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:20%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145133.jpg?w=408&h=306	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145133c9e5.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:35	42549/42549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:23%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145159.jpg?w=302&h=227	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145159a281.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:36	99158/99158	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:35%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145159/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145159/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:36	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:36%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145209/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145209/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:36	42265/42265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:26%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145209.jpg?w=302&h=226	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_14520940fc.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:37	99159/99159	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:37%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145217/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145217/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:37	43266/43266	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:30%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145217.jpg?w=302&h=226	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_14521740fc.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:38	99166/99166	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:38%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145231/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145231/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:39	111470/111470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:34%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145231.jpg?w=515&h=687	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_14523143be.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:39	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:38%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145237/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145237/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:39	82217/82217	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:38%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145237.jpg?w=546&h=410	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_1452373a08.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:40	36957/36957	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:41%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145248.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145248affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:40	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:40%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145248/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145248/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:40	99167/99167	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:40%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145259/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145259/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:41	39476/39476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:44%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145259.jpg?w=271&h=203	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145259affb.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:42	99167/99167	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:41%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145320/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145320/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:42	50464/50464	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:48%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145320.jpg?w=383&h=288	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145320592e.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:42	48355/48355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:51%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145330.jpg?w=383&h=287	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145330cd3f.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:43	99163/99163	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:42%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145330/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145330/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:43	99154/99154	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:43%20GMT	https://laminogreenlae.wordpress.com/p_20160516_145337/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/p_20160516_145337/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:44	77418/77418	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2014:19:55%20GMT	https://laminogreenlae.files.wordpress.com/2017/05/p_20160516_145337.jpg?w=434&h=579	C:/My%20Web%20Sites/greenlae/laminogreenlae.files.wordpress.com/2017/05/p_20160516_145337fced.jpg	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:45	103904/103904	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:44%20GMT	https://laminogreenlae.wordpress.com/2017/05/02/computer-networks-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/02/computer-networks-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:48	103529/103529	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:44%20GMT	https://laminogreenlae.wordpress.com/2017/05/02/dbms-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/02/dbms-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
21:23:48	102273/102273	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202017%2015:53:45%20GMT	https://laminogreenlae.wordpress.com/2017/05/02/lpu-java-notes/	C:/My%20Web%20Sites/greenlae/laminogreenlae.wordpress.com/2017/05/02/lpu-java-notes/index.html	(from https://laminogreenlae.wordpress.com/category/sem4/)
